forecast_date,product_id,product_name,category,predicted_units,reorder_flag
2025-03-19,PRD005,USB-C Hub,Toys,17.2,0
2025-03-20,PRD005,USB-C Hub,Toys,17.0,0
2025-03-21,PRD005,USB-C Hub,Toys,17.0,0
2025-03-22,PRD005,USB-C Hub,Toys,17.5,0
2025-03-23,PRD005,USB-C Hub,Toys,17.6,0
2025-03-24,PRD005,USB-C Hub,Toys,17.2,0
2025-03-25,PRD005,USB-C Hub,Toys,17.3,0
2025-03-26,PRD005,USB-C Hub,Toys,17.3,0
2025-03-27,PRD005,USB-C Hub,Toys,17.2,0
2025-03-28,PRD005,USB-C Hub,Toys,17.2,0
2025-03-29,PRD005,USB-C Hub,Toys,17.6,0
2025-03-30,PRD005,USB-C Hub,Toys,17.7,0
2025-03-31,PRD005,USB-C Hub,Toys,17.5,0
2025-01-01,PRD006,Running Shoes,Electronics,4.9,0
2025-01-02,PRD006,Running Shoes,Electronics,5.2,0
2025-01-03,PRD006,Running Shoes,Electronics,5.4,0
2025-01-04,PRD006,Running Shoes,Electronics,5.6,0
2025-01-05,PRD006,Running Shoes,Electronics,5.6,0
2025-01-06,PRD006,Running Shoes,Electronics,4.9,0
2025-01-07,PRD006,Running Shoes,Electronics,4.9,0
2025-01-08,PRD006,Running Shoes,Electronics,4.9,0
2025-01-09,PRD006,Running Shoes,Electronics,5.2,0
2025-01-10,PRD006,Running Shoes,Electronics,5.4,0
2025-01-11,PRD006,Running Shoes,Electronics,5.6,0
2025-01-12,PRD006,Running Shoes,Electronics,5.6,0
2025-01-13,PRD006,Running Shoes,Electronics,4.7,0
2025-01-14,PRD006,Running Shoes,Electronics,4.8,0
2025-01-15,PRD006,Running Shoes,Electronics,4.8,0
2025-01-16,PRD006,Running Shoes,Electronics,5.0,0
2025-01-17,PRD006,Running Shoes,Electronics,5.2,0
2025-01-18,PRD006,Running Shoes,Electronics,5.5,0
2025-01-19,PRD006,Running Shoes,Electronics,5.5,0
2025-01-20,PRD006,Running Shoes,Electronics,5.0,0
2025-01-21,PRD006,Running Shoes,Electronics,5.0,0
2025-01-22,PRD006,Running Shoes,Electronics,5.0,0
2025-01-23,PRD006,Running Shoes,Electronics,5.3,0
2025-01-24,PRD006,Running Shoes,Electronics,5.5,0
2025-01-25,PRD006,Running Shoes,Electronics,5.7,0
2025-01-26,PRD006,Running Shoes,Electronics,5.7,0
2025-01-27,PRD006,Running Shoes,Electronics,5.0,0
2025-01-28,PRD006,Running Shoes,Electronics,5.0,0
2025-01-29,PRD006,Running Shoes,Electronics,5.0,0
2025-01-30,PRD006,Running Shoes,Electronics,5.3,0
2025-01-31,PRD006,Running Shoes,Electronics,5.5,0
2025-02-01,PRD006,Running Shoes,Electronics,5.7,0
2025-02-02,PRD006,Running Shoes,Electronics,5.7,0
2025-02-03,PRD006,Running Shoes,Electronics,5.0,0
2025-02-04,PRD006,Running Shoes,Electronics,5.1,0
2025-02-05,PRD006,Running Shoes,Electronics,5.1,0
2025-02-06,PRD006,Running Shoes,Electronics,5.3,0
2025-02-07,PRD006,Running Shoes,Electronics,5.6,0
2025-02-08,PRD006,Running Shoes,Electronics,5.8,0
2025-02-09,PRD006,Running Shoes,Electronics,5.8,0
2025-02-10,PRD006,Running Shoes,Electronics,5.1,0
2025-02-11,PRD006,Running Shoes,Electronics,5.1,0
2025-02-12,PRD006,Running Shoes,Electronics,5.2,0
2025-02-13,PRD006,Running Shoes,Electronics,5.4,0
2025-02-14,PRD006,Running Shoes,Electronics,5.6,0
2025-02-15,PRD006,Running Shoes,Electronics,5.8,0
2025-02-16,PRD006,Running Shoes,Electronics,5.8,0
2025-02-17,PRD006,Running Shoes,Electronics,5.2,0
2025-02-18,PRD006,Running Shoes,Electronics,5.2,0
2025-02-19,PRD006,Running Shoes,Electronics,5.2,0
2025-02-20,PRD006,Running Shoes,Electronics,5.5,0
2025-02-21,PRD006,Running Shoes,Electronics,5.7,0
2025-02-22,PRD006,Running Shoes,Electronics,5.9,0
2025-02-23,PRD006,Running Shoes,Electronics,5.9,0
2025-02-24,PRD006,Running Shoes,Electronics,5.4,0
2025-02-25,PRD006,Running Shoes,Electronics,5.4,0
2025-02-26,PRD006,Running Shoes,Electronics,5.4,0
2025-02-27,PRD006,Running Shoes,Electronics,5.6,0
2025-02-28,PRD006,Running Shoes,Electronics,5.9,0
2025-03-01,PRD006,Running Shoes,Electronics,7.3,0
2025-03-02,PRD006,Running Shoes,Electronics,7.3,0
2025-03-03,PRD006,Running Shoes,Electronics,7.4,0
2025-03-04,PRD006,Running Shoes,Electronics,7.4,0
2025-03-05,PRD006,Running Shoes,Electronics,7.5,0
2025-03-06,PRD006,Running Shoes,Electronics,7.6,0
2025-03-07,PRD006,Running Shoes,Electronics,7.8,0
2025-03-08,PRD006,Running Shoes,Electronics,7.9,0
2025-03-09,PRD006,Running Shoes,Electronics,8.0,0
2025-03-10,PRD006,Running Shoes,Electronics,7.9,0
2025-03-11,PRD006,Running Shoes,Electronics,7.8,0
2025-03-12,PRD006,Running Shoes,Electronics,7.9,0
2025-03-13,PRD006,Running Shoes,Electronics,8.0,0
2025-03-14,PRD006,Running Shoes,Electronics,8.1,0
2025-03-15,PRD006,Running Shoes,Electronics,8.3,0
2025-03-16,PRD006,Running Shoes,Electronics,8.4,0
2025-03-17,PRD006,Running Shoes,Electronics,8.5,0
2025-03-18,PRD006,Running Shoes,Electronics,8.5,0
2025-03-19,PRD006,Running Shoes,Electronics,8.5,0
2025-03-20,PRD006,Running Shoes,Electronics,8.5,0
2025-03-21,PRD006,Running Shoes,Electronics,8.7,0
2025-03-22,PRD006,Running Shoes,Electronics,8.8,0
2025-03-23,PRD006,Running Shoes,Electronics,8.9,0
2025-03-24,PRD006,Running Shoes,Electronics,8.5,0
2025-03-25,PRD006,Running Shoes,Electronics,8.5,0
2025-03-26,PRD006,Running Shoes,Electronics,8.5,0
2025-03-27,PRD006,Running Shoes,Electronics,8.6,0
2025-03-28,PRD006,Running Shoes,Electronics,8.7,0
2025-03-29,PRD006,Running Shoes,Electronics,8.8,0
2025-03-30,PRD006,Running Shoes,Electronics,9.0,0
2025-03-31,PRD006,Running Shoes,Electronics,9.8,0
2025-01-01,PRD007,Yoga Mat,Apparel,5.2,0
2025-01-02,PRD007,Yoga Mat,Apparel,5.4,0
2025-01-03,PRD007,Yoga Mat,Apparel,5.6,0
2025-01-04,PRD007,Yoga Mat,Apparel,6.0,0
2025-01-05,PRD007,Yoga Mat,Apparel,6.0,0
2025-01-06,PRD007,Yoga Mat,Apparel,5.1,0
2025-01-07,PRD007,Yoga Mat,Apparel,5.2,0
2025-01-08,PRD007,Yoga Mat,Apparel,5.2,0
2025-01-09,PRD007,Yoga Mat,Apparel,5.4,0
2025-01-10,PRD007,Yoga Mat,Apparel,5.6,0
2025-01-11,PRD007,Yoga Mat,Apparel,6.0,0
2025-01-12,PRD007,Yoga Mat,Apparel,6.0,0
2025-01-13,PRD007,Yoga Mat,Apparel,5.0,0
2025-01-14,PRD007,Yoga Mat,Apparel,5.0,0
2025-01-15,PRD007,Yoga Mat,Apparel,5.0,0
2025-01-16,PRD007,Yoga Mat,Apparel,5.2,0
2025-01-17,PRD007,Yoga Mat,Apparel,5.5,0
2025-01-18,PRD007,Yoga Mat,Apparel,5.8,0
2025-01-19,PRD007,Yoga Mat,Apparel,5.8,0
2025-01-20,PRD007,Yoga Mat,Apparel,5.1,0
2025-01-21,PRD007,Yoga Mat,Apparel,5.1,0
2025-01-22,PRD007,Yoga Mat,Apparel,5.2,0
2025-01-23,PRD007,Yoga Mat,Apparel,5.3,0
2025-01-24,PRD007,Yoga Mat,Apparel,5.5,0
2025-01-25,PRD007,Yoga Mat,Apparel,5.8,0
2025-01-26,PRD007,Yoga Mat,Apparel,5.8,0
2025-01-27,PRD007,Yoga Mat,Apparel,5.1,0
2025-01-28,PRD007,Yoga Mat,Apparel,5.1,0
2025-01-29,PRD007,Yoga Mat,Apparel,5.2,0
2025-01-30,PRD007,Yoga Mat,Apparel,5.3,0
2025-01-31,PRD007,Yoga Mat,Apparel,5.5,0
2025-02-01,PRD007,Yoga Mat,Apparel,5.8,0
2025-02-02,PRD007,Yoga Mat,Apparel,5.8,0
2025-02-03,PRD007,Yoga Mat,Apparel,5.2,0
2025-02-04,PRD007,Yoga Mat,Apparel,5.2,0
2025-02-05,PRD007,Yoga Mat,Apparel,5.3,0
2025-02-06,PRD007,Yoga Mat,Apparel,5.4,0
2025-02-07,PRD007,Yoga Mat,Apparel,5.6,0
2025-02-08,PRD007,Yoga Mat,Apparel,5.9,0
2025-02-09,PRD007,Yoga Mat,Apparel,5.9,0
2025-02-10,PRD007,Yoga Mat,Apparel,5.2,0
2025-02-11,PRD007,Yoga Mat,Apparel,5.2,0
2025-02-12,PRD007,Yoga Mat,Apparel,5.3,0
2025-02-13,PRD007,Yoga Mat,Apparel,5.4,0
2025-02-14,PRD007,Yoga Mat,Apparel,5.6,0
2025-02-15,PRD007,Yoga Mat,Apparel,5.9,0
2025-02-16,PRD007,Yoga Mat,Apparel,5.9,0
2025-02-17,PRD007,Yoga Mat,Apparel,5.3,0
2025-02-18,PRD007,Yoga Mat,Apparel,5.3,0
2025-02-19,PRD007,Yoga Mat,Apparel,5.3,0
2025-02-20,PRD007,Yoga Mat,Apparel,5.5,0
2025-02-21,PRD007,Yoga Mat,Apparel,5.7,0
2025-02-22,PRD007,Yoga Mat,Apparel,6.0,0
2025-02-23,PRD007,Yoga Mat,Apparel,6.0,0
2025-02-24,PRD007,Yoga Mat,Apparel,5.6,0
2025-02-25,PRD007,Yoga Mat,Apparel,5.5,0
2025-02-26,PRD007,Yoga Mat,Apparel,5.6,0
2025-02-27,PRD007,Yoga Mat,Apparel,5.7,0
2025-02-28,PRD007,Yoga Mat,Apparel,5.9,0
2025-03-01,PRD007,Yoga Mat,Apparel,7.3,0
2025-03-02,PRD007,Yoga Mat,Apparel,7.3,0
2025-03-03,PRD007,Yoga Mat,Apparel,7.3,0
2025-03-04,PRD007,Yoga Mat,Apparel,7.2,0
2025-03-05,PRD007,Yoga Mat,Apparel,7.3,0
2025-03-06,PRD007,Yoga Mat,Apparel,7.3,0
2025-03-07,PRD007,Yoga Mat,Apparel,7.5,0
2025-03-08,PRD007,Yoga Mat,Apparel,7.9,0
2025-03-09,PRD007,Yoga Mat,Apparel,7.9,0
2025-03-10,PRD007,Yoga Mat,Apparel,7.7,0
2025-03-11,PRD007,Yoga Mat,Apparel,7.6,0
2025-03-12,PRD007,Yoga Mat,Apparel,7.6,0
2025-03-13,PRD007,Yoga Mat,Apparel,7.8,0
2025-03-14,PRD007,Yoga Mat,Apparel,8.0,0
2025-03-15,PRD007,Yoga Mat,Apparel,8.3,0
2025-03-16,PRD007,Yoga Mat,Apparel,8.4,0
2025-03-17,PRD007,Yoga Mat,Apparel,8.4,0
2025-03-18,PRD007,Yoga Mat,Apparel,8.2,0
2025-03-19,PRD007,Yoga Mat,Apparel,8.3,0
2025-03-20,PRD007,Yoga Mat,Apparel,8.5,0
2025-03-21,PRD007,Yoga Mat,Apparel,8.6,0
2025-03-22,PRD007,Yoga Mat,Apparel,8.9,0
2025-03-23,PRD007,Yoga Mat,Apparel,9.1,0
2025-03-24,PRD007,Yoga Mat,Apparel,8.4,0
2025-03-25,PRD007,Yoga Mat,Apparel,8.3,0
2025-03-26,PRD007,Yoga Mat,Apparel,8.3,0
2025-03-27,PRD007,Yoga Mat,Apparel,8.5,0
2025-03-28,PRD007,Yoga Mat,Apparel,8.6,0
2025-03-29,PRD007,Yoga Mat,Apparel,8.9,0
2025-03-30,PRD007,Yoga Mat,Apparel,9.0,0
2025-03-31,PRD007,Yoga Mat,Apparel,10.0,0
2025-01-01,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-02,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-03,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-04,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-05,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-06,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-07,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-08,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-09,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-10,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-11,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-12,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-13,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-14,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-15,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-16,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-17,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-18,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-19,PRD008,Gym Gloves,Home & Kitchen,10.0,0
2025-01-20,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-21,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-22,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-23,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-24,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-25,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-26,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-01-27,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-28,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-29,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-30,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-01-31,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-01,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-02,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-02-03,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-04,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-05,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-06,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-07,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-08,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-09,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-02-10,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-11,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-12,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-02-13,PRD008,Gym Gloves,Home & Kitchen,9.9,0
2025-02-14,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-15,PRD008,Gym Gloves,Home & Kitchen,9.8,0
2025-02-16,PRD008,Gym Gloves,Home & Kitchen,10.0,0
2025-02-17,PRD008,Gym Gloves,Home & Kitchen,10.0,0
2025-02-18,PRD008,Gym Gloves,Home & Kitchen,10.0,0
2025-02-19,PRD008,Gym Gloves,Home & Kitchen,10.1,0
2025-02-20,PRD008,Gym Gloves,Home & Kitchen,10.1,0
2025-02-21,PRD008,Gym Gloves,Home & Kitchen,10.1,0
2025-02-22,PRD008,Gym Gloves,Home & Kitchen,10.1,0
2025-02-23,PRD008,Gym Gloves,Home & Kitchen,10.2,0
2025-02-24,PRD008,Gym Gloves,Home & Kitchen,10.1,0
2025-02-25,PRD008,Gym Gloves,Home & Kitchen,10.1,0
2025-02-26,PRD008,Gym Gloves,Home & Kitchen,10.2,0
2025-02-27,PRD008,Gym Gloves,Home & Kitchen,10.1,0
2025-02-28,PRD008,Gym Gloves,Home & Kitchen,10.1,0
2025-03-01,PRD008,Gym Gloves,Home & Kitchen,10.9,0
2025-03-02,PRD008,Gym Gloves,Home & Kitchen,11.0,0
2025-03-03,PRD008,Gym Gloves,Home & Kitchen,11.4,0
2025-03-04,PRD008,Gym Gloves,Home & Kitchen,11.4,0
2025-03-05,PRD008,Gym Gloves,Home & Kitchen,11.5,0
2025-03-06,PRD008,Gym Gloves,Home & Kitchen,11.5,0
2025-03-07,PRD008,Gym Gloves,Home & Kitchen,11.4,0
2025-03-08,PRD008,Gym Gloves,Home & Kitchen,11.4,0
2025-03-09,PRD008,Gym Gloves,Home & Kitchen,11.5,0
2025-03-10,PRD008,Gym Gloves,Home & Kitchen,11.9,0
2025-03-11,PRD008,Gym Gloves,Home & Kitchen,11.9,0
2025-03-12,PRD008,Gym Gloves,Home & Kitchen,12.0,0
2025-03-13,PRD008,Gym Gloves,Home & Kitchen,12.0,0
2025-03-14,PRD008,Gym Gloves,Home & Kitchen,11.9,0
2025-03-15,PRD008,Gym Gloves,Home & Kitchen,11.9,0
2025-03-16,PRD008,Gym Gloves,Home & Kitchen,12.1,0
2025-03-17,PRD008,Gym Gloves,Home & Kitchen,12.2,0
2025-03-18,PRD008,Gym Gloves,Home & Kitchen,12.2,0
2025-03-19,PRD008,Gym Gloves,Home & Kitchen,12.3,0
2025-03-20,PRD008,Gym Gloves,Home & Kitchen,12.3,0
2025-03-21,PRD008,Gym Gloves,Home & Kitchen,12.2,0
2025-03-22,PRD008,Gym Gloves,Home & Kitchen,12.1,0
2025-03-23,PRD008,Gym Gloves,Home & Kitchen,12.2,0
2025-03-24,PRD008,Gym Gloves,Home & Kitchen,12.2,0
2025-03-25,PRD008,Gym Gloves,Home & Kitchen,12.2,0
2025-03-26,PRD008,Gym Gloves,Home & Kitchen,12.3,0
2025-03-27,PRD008,Gym Gloves,Home & Kitchen,12.3,0
2025-03-28,PRD008,Gym Gloves,Home & Kitchen,12.2,0
2025-03-29,PRD008,Gym Gloves,Home & Kitchen,12.1,0
2025-03-30,PRD008,Gym Gloves,Home & Kitchen,12.2,0
2025-03-31,PRD008,Gym Gloves,Home & Kitchen,12.7,0
2025-01-01,PRD009,Compression Shorts,Sports,2.1,0
2025-01-02,PRD009,Compression Shorts,Sports,2.1,0
2025-01-03,PRD009,Compression Shorts,Sports,2.1,0
2025-01-04,PRD009,Compression Shorts,Sports,2.2,0
2025-01-05,PRD009,Compression Shorts,Sports,2.2,0
2025-01-06,PRD009,Compression Shorts,Sports,2.0,0
2025-01-07,PRD009,Compression Shorts,Sports,2.0,0
2025-01-08,PRD009,Compression Shorts,Sports,2.1,0
2025-01-09,PRD009,Compression Shorts,Sports,2.1,0
2025-01-10,PRD009,Compression Shorts,Sports,2.1,0
2025-01-11,PRD009,Compression Shorts,Sports,2.2,0
2025-01-12,PRD009,Compression Shorts,Sports,2.2,0
2025-01-13,PRD009,Compression Shorts,Sports,2.0,0
2025-01-14,PRD009,Compression Shorts,Sports,2.1,0
2025-01-15,PRD009,Compression Shorts,Sports,2.1,0
2025-01-16,PRD009,Compression Shorts,Sports,2.1,0
2025-01-17,PRD009,Compression Shorts,Sports,2.1,0
2025-01-18,PRD009,Compression Shorts,Sports,2.2,0
2025-01-19,PRD009,Compression Shorts,Sports,2.2,0
2025-01-20,PRD009,Compression Shorts,Sports,2.0,0
2025-01-21,PRD009,Compression Shorts,Sports,2.0,0
2025-01-22,PRD009,Compression Shorts,Sports,2.1,0
2025-01-23,PRD009,Compression Shorts,Sports,2.1,0
2025-01-24,PRD009,Compression Shorts,Sports,2.1,0
2025-01-25,PRD009,Compression Shorts,Sports,2.2,0
2025-01-26,PRD009,Compression Shorts,Sports,2.2,0
2025-01-27,PRD009,Compression Shorts,Sports,2.2,0
2025-01-28,PRD009,Compression Shorts,Sports,2.2,0
2025-01-29,PRD009,Compression Shorts,Sports,2.2,0
2025-01-30,PRD009,Compression Shorts,Sports,2.2,0
2025-01-31,PRD009,Compression Shorts,Sports,2.2,0
2025-02-01,PRD009,Compression Shorts,Sports,2.4,0
2025-02-02,PRD009,Compression Shorts,Sports,2.5,0
2025-02-03,PRD009,Compression Shorts,Sports,2.4,0
2025-02-04,PRD009,Compression Shorts,Sports,2.4,0
2025-02-05,PRD009,Compression Shorts,Sports,2.4,0
2025-02-06,PRD009,Compression Shorts,Sports,2.4,0
2025-02-07,PRD009,Compression Shorts,Sports,2.5,0
2025-02-08,PRD009,Compression Shorts,Sports,2.5,0
2025-02-09,PRD009,Compression Shorts,Sports,2.5,0
2025-02-10,PRD009,Compression Shorts,Sports,2.4,0
2025-02-11,PRD009,Compression Shorts,Sports,2.4,0
2025-02-12,PRD009,Compression Shorts,Sports,2.4,0
2025-02-13,PRD009,Compression Shorts,Sports,2.4,0
2025-02-14,PRD009,Compression Shorts,Sports,2.5,0
2025-02-15,PRD009,Compression Shorts,Sports,2.5,0
2025-02-16,PRD009,Compression Shorts,Sports,2.5,0
2025-02-17,PRD009,Compression Shorts,Sports,2.4,0
2025-02-18,PRD009,Compression Shorts,Sports,2.4,0
2025-02-19,PRD009,Compression Shorts,Sports,2.4,0
2025-02-20,PRD009,Compression Shorts,Sports,2.4,0
2025-02-21,PRD009,Compression Shorts,Sports,2.5,0
2025-02-22,PRD009,Compression Shorts,Sports,2.5,0
2025-02-23,PRD009,Compression Shorts,Sports,2.5,0
2025-02-24,PRD009,Compression Shorts,Sports,3.4,0
2025-02-25,PRD009,Compression Shorts,Sports,3.2,0
2025-02-26,PRD009,Compression Shorts,Sports,3.1,0
2025-02-27,PRD009,Compression Shorts,Sports,3.1,0
2025-02-28,PRD009,Compression Shorts,Sports,3.2,0
2025-03-01,PRD009,Compression Shorts,Sports,3.5,0
2025-03-02,PRD009,Compression Shorts,Sports,3.6,0
2025-03-03,PRD009,Compression Shorts,Sports,4.2,0
2025-03-04,PRD009,Compression Shorts,Sports,4.0,0
2025-03-05,PRD009,Compression Shorts,Sports,3.9,0
2025-03-06,PRD009,Compression Shorts,Sports,4.0,0
2025-03-07,PRD009,Compression Shorts,Sports,4.0,0
2025-03-08,PRD009,Compression Shorts,Sports,4.0,0
2025-03-09,PRD009,Compression Shorts,Sports,4.2,0
2025-03-10,PRD009,Compression Shorts,Sports,4.4,0
2025-03-11,PRD009,Compression Shorts,Sports,4.1,0
2025-03-12,PRD009,Compression Shorts,Sports,4.0,0
2025-03-13,PRD009,Compression Shorts,Sports,4.1,0
2025-03-14,PRD009,Compression Shorts,Sports,4.2,0
2025-03-15,PRD009,Compression Shorts,Sports,4.2,0
2025-03-16,PRD009,Compression Shorts,Sports,4.4,0
2025-03-17,PRD009,Compression Shorts,Sports,4.5,0
2025-03-18,PRD009,Compression Shorts,Sports,4.2,0
2025-03-19,PRD009,Compression Shorts,Sports,4.1,0
2025-03-20,PRD009,Compression Shorts,Sports,4.2,0
2025-03-21,PRD009,Compression Shorts,Sports,4.3,0
2025-03-22,PRD009,Compression Shorts,Sports,4.3,0
2025-03-23,PRD009,Compression Shorts,Sports,4.5,0
2025-03-24,PRD009,Compression Shorts,Sports,4.7,0
2025-03-25,PRD009,Compression Shorts,Sports,4.4,0
2025-03-26,PRD009,Compression Shorts,Sports,4.3,0
2025-03-27,PRD009,Compression Shorts,Sports,4.4,0
2025-03-28,PRD009,Compression Shorts,Sports,4.5,0
2025-03-29,PRD009,Compression Shorts,Sports,4.5,0
2025-03-30,PRD009,Compression Shorts,Sports,4.7,0
2025-03-31,PRD009,Compression Shorts,Sports,4.7,0
2025-01-01,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-02,PRD010,Sports Water Bottle,Toys,9.1,0
2025-01-03,PRD010,Sports Water Bottle,Toys,8.8,0
2025-01-04,PRD010,Sports Water Bottle,Toys,8.7,0
2025-01-05,PRD010,Sports Water Bottle,Toys,8.8,0
2025-01-06,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-07,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-08,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-09,PRD010,Sports Water Bottle,Toys,9.1,0
2025-01-10,PRD010,Sports Water Bottle,Toys,8.8,0
2025-01-11,PRD010,Sports Water Bottle,Toys,8.7,0
2025-01-12,PRD010,Sports Water Bottle,Toys,8.8,0
2025-01-13,PRD010,Sports Water Bottle,Toys,9.4,0
2025-01-14,PRD010,Sports Water Bottle,Toys,9.4,0
2025-01-15,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-16,PRD010,Sports Water Bottle,Toys,9.2,0
2025-01-17,PRD010,Sports Water Bottle,Toys,8.9,0
2025-01-18,PRD010,Sports Water Bottle,Toys,8.7,0
2025-01-19,PRD010,Sports Water Bottle,Toys,8.8,0
2025-01-20,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-21,PRD010,Sports Water Bottle,Toys,9.4,0
2025-01-22,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-23,PRD010,Sports Water Bottle,Toys,9.2,0
2025-01-24,PRD010,Sports Water Bottle,Toys,8.8,0
2025-01-25,PRD010,Sports Water Bottle,Toys,8.6,0
2025-01-26,PRD010,Sports Water Bottle,Toys,8.7,0
2025-01-27,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-28,PRD010,Sports Water Bottle,Toys,9.4,0
2025-01-29,PRD010,Sports Water Bottle,Toys,9.3,0
2025-01-30,PRD010,Sports Water Bottle,Toys,9.2,0
2025-01-31,PRD010,Sports Water Bottle,Toys,8.8,0
2025-02-01,PRD010,Sports Water Bottle,Toys,8.6,0
2025-02-02,PRD010,Sports Water Bottle,Toys,8.7,0
2025-02-03,PRD010,Sports Water Bottle,Toys,9.3,0
2025-02-04,PRD010,Sports Water Bottle,Toys,9.3,0
2025-02-05,PRD010,Sports Water Bottle,Toys,9.3,0
2025-02-06,PRD010,Sports Water Bottle,Toys,9.1,0
2025-02-07,PRD010,Sports Water Bottle,Toys,8.8,0
2025-02-08,PRD010,Sports Water Bottle,Toys,8.6,0
2025-02-09,PRD010,Sports Water Bottle,Toys,8.7,0
2025-02-10,PRD010,Sports Water Bottle,Toys,9.3,0
2025-02-11,PRD010,Sports Water Bottle,Toys,9.3,0
2025-02-12,PRD010,Sports Water Bottle,Toys,9.3,0
2025-02-13,PRD010,Sports Water Bottle,Toys,9.1,0
2025-02-14,PRD010,Sports Water Bottle,Toys,8.8,0
2025-02-15,PRD010,Sports Water Bottle,Toys,8.6,0
2025-02-16,PRD010,Sports Water Bottle,Toys,8.7,0
2025-02-17,PRD010,Sports Water Bottle,Toys,9.4,0
2025-02-18,PRD010,Sports Water Bottle,Toys,9.4,0
2025-02-19,PRD010,Sports Water Bottle,Toys,9.4,0
2025-02-20,PRD010,Sports Water Bottle,Toys,9.3,0
2025-02-21,PRD010,Sports Water Bottle,Toys,8.9,0
2025-02-22,PRD010,Sports Water Bottle,Toys,8.8,0
2025-02-23,PRD010,Sports Water Bottle,Toys,8.8,0
2025-02-24,PRD010,Sports Water Bottle,Toys,9.4,0
2025-02-25,PRD010,Sports Water Bottle,Toys,9.5,0
2025-02-26,PRD010,Sports Water Bottle,Toys,9.5,0
2025-02-27,PRD010,Sports Water Bottle,Toys,9.3,0
2025-02-28,PRD010,Sports Water Bottle,Toys,8.9,0
2025-03-01,PRD010,Sports Water Bottle,Toys,10.0,0
2025-03-02,PRD010,Sports Water Bottle,Toys,10.1,0
2025-03-03,PRD010,Sports Water Bottle,Toys,10.8,0
2025-03-04,PRD010,Sports Water Bottle,Toys,10.9,0
2025-03-05,PRD010,Sports Water Bottle,Toys,11.0,0
2025-03-06,PRD010,Sports Water Bottle,Toys,10.9,0
2025-03-07,PRD010,Sports Water Bottle,Toys,10.5,0
2025-03-08,PRD010,Sports Water Bottle,Toys,10.5,0
2025-03-09,PRD010,Sports Water Bottle,Toys,10.5,0
2025-03-10,PRD010,Sports Water Bottle,Toys,11.2,0
2025-03-11,PRD010,Sports Water Bottle,Toys,11.3,0
